RUBRO;SUB_RUBRO;MARCA;MARCA_APERNET_ID;SUCURSAL;SUCURSAL_APERNET_ID;CALLE;NRO;LOCALIDAD;LATITUD;LONGITUD;LOCALIDAD_ZONAL;LOCALIDAD_ZONA
Compras;Fotografía;Rey Foto;6010;www.reyfoto.com;14521;www.reyfoto.com;;PALERMO;0;0;CABA NORTE;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126696;AV B RIVADAVIA;7327;FLORES;-34,63037;-58,46879;CABA OESTE;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126702;Calle 12 entre 59 y 60;1322;LA PLATA;-34,92504;-57,94743;INTERIOR;INTERIOR
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126704;Av. Rivadavia;5045;CABALLITO;-34,61842;-58,43929;CABA OESTE;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126694;AV CORRIENTES;4678;ALMAGRO;-34,60214;-58,43177;CABA OESTE;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126701;Av. Pte. Néstor Kirchner;1694;CANNING;-34,90002;-58,58288;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126699;AV PTE J D PERON;1459;SAN MIGUEL;-34,54324;-58,71046;SAN MIGUEL - JOSE C PAZ - MALVINAS;GBA Oeste
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126700;AV RIVADAVIA;18355;MORON;-34,6491;-58,62193;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126695;AV ALBERDI;5845;MATADEROS;-34,65168;-58,50273;CABA OESTE;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126698;AV SAENZ;769;NUEVA POMPEYA;-34,648;-58,41631;CABA SUR;CABA
Electro & Tecnología;Electro & Tecnología;Ribeiro;116676;Minicuotas Ribeiro;126697;AV LURO;5940;GREGORIO DE LAFERRERE;-34,74812;-58,58752;MATANZA;GBA Oeste
Hogar;Equipamiento;Ricardo Ospital;909;Canning;3102;Av. Mariano Castex;107;CANNING;-34,87123;-58,50254;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Hogar;Equipamiento;Ricardo Ospital;909;Adrogué;3103;Av. Hipólito Yrigoyen;13536;ADROGUE;-34,81242;-58,3991;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Hogar;Equipamiento;Ricardo Ospital;909;CABA;6846;Av. Del Libertador;7770;NUÑEZ;-34,54291;-58,4618;CABA NORTE;CABA
Compras;Regalos;RINCON DEL OCIO;116181;Neuquén;126184;LEGUIZAMON Y ALCORTA;;NEUQUEN;-38,95815;-68,06767;INTERIOR;INTERIOR
Viajes y Turismo;Hoteles;Roberta Rosa de Fontana Suites;2130;Roberta Rosa de Fontana Suites;5962;Entre Ríos;914;ROSARIO;-32,94728;-60,64135;INTERIOR;INTERIOR
Moda;Indumentaria;Rocamadour;5185;Rocamadour - Moreno;40323;Av. Libertador;165;MORENO;-34,64791;-58,79307;MORENO / GRAL RODRIGUEZ / LUJAN;GBA Oeste
Moda;Indumentaria;Rocamadour;5185;Morón;12467;Av. Rivadavia;18263;MORON;-34,64923;-58,62062;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Moda;Indumentaria;Rocamadour;5185;Rocamodour - Plaza Oeste;12470;Juan Manuel de Rosas;658;MORON;-34,70108;-58,64789;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Moda;Indumentaria;Rocamadour;5185;Inalámbrica;12468;Morón;;MORON;-34,65586;-58,61672;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Moda;Indumentaria;Rocamadour;5185;Devoto Shopping;12471;José Pedro Varela;4866;VILLA DEVOTO;-34,61125;-58,51801;CABA OESTE;CABA
Moda;Indumentaria;Rocamadour;5185;Adrogué;12469;Av. Hipólito Yrigoyen;13200;ADROGUE;-34,80866;-58,40197;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Moda;Indumentaria;Rocamadour;5185;Rocamadour - Gesell;40324;Av 3;240;VILLA GESELL;-37,25893;-56,97265;INTERIOR;INTERIOR
Moda;Indumentaria;Rocamadour;5185;Rocamadour;20123;Av. Libertador;165;MORENO;-34,64791;-58,79088;MORENO / GRAL RODRIGUEZ / LUJAN;GBA Oeste
Viajes y Turismo;Hoteles;Rochester Hotels;5645;Rochester Concept Hotel 3*;13648;Maipú;542;SAN NICOLAS;-34,60182;-58,37673;CABA SUR;CABA
Viajes y Turismo;Hoteles;Rochester Hotels;5645;Rochester Calafate Hotel 4*;13650;Av. Libertador;3614;EL CALAFATE;-50,33643;-72,30618;INTERIOR;INTERIOR
Viajes y Turismo;Hoteles;Rochester Hotels;5645;Rochester M Hotel 4*;13649;Esmeralda;542;SAN NICOLAS;-34,60174;-58,37816;CABA SUR;CABA
Viajes y Turismo;Hoteles;Rochester Hotels;5645;Rochester Classic Hotel 4*;13647;Esmeralda;542;SAN NICOLAS;-34,6019;-58,37815;CABA SUR;CABA
Viajes y Turismo;Hoteles;Rochester Hotels;5645;Rochester Bariloche Apart Hotel 5*;13651;Av. Bustillo;6700;SAN CARLOS DE BARILOCHE;-41,11957;-71,38399;INTERIOR;INTERIOR
Espectáculos;Recitales;Rock en Baradero 2017;37425;Anfiteatro Municipal de Baradero;126867;San Martin;500;BARADERO;-33,78351;-59,51171;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Rodizio Costanera Norte;115181;RODIZIO COSTANERA NORTE;125194;Av.Rafael Obligado;6551;NUÑEZ;-34,54844;-58,43322;CABA NORTE;CABA
Gastronomía;Restaurantes;Rodizio Puerto Madero;6113;Nuñez;14749;Av Rafael Obligado;6551;NUÑEZ;-34,55117;-58,4287;CABA NORTE;CABA
Gastronomía;Restaurantes;Rodizio Puerto Madero;6113;Puerto Madero;14748;Av Alicia Moreau de Justo;838;PUERTO MADERO;-34,60721;-58,36866;CABA SUR;CABA
Hogar;Colchones;Rosen;2000;Shopping Portal Palermo;14033;Av. Intendente Bullrich;345;PALERMO;-34,57509;-58,42527;CABA NORTE;CABA
Hogar;Decoración;Rosso Cuore;6373;San Nicolas;15527;Av. Corrientes;1901;SAN NICOLAS;-34,60447;-58,39388;CABA SUR;CABA
Gastronomía;Restaurantes;Rosso Restaurante;5996;Pilar;14482;Panamericana Ramal Pilar km 49,5 - Bajada Sheraton Pilar;km 49,5;PILAR;-34,44992;-58,9082;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Viajes y Turismo;Hoteles;Rostower Hotel Spa & Convention Center;805;Rosario;2906;Mitre;295;ROSARIO;-32,94039;-60,63811;INTERIOR;INTERIOR
Cuidado Personal;Centros de Estética;Rostower Hotel Spa & Convention Center - Spa;806;Rosario;2907;Mitre;295;ROSARIO;-32,94039;-60,63811;INTERIOR;INTERIOR
Viajes y Turismo;Hoteles;Rotui Apart Hotel;6145;Neuquen;14813;Perito Moreno;1370;SAN MARTIN DE LOS ANDES;-40,15269;-71,34504;INTERIOR;INTERIOR
Moda;Indumentaria;Roxana Salerno;2520;Martinez;7049;Paunero;1973;MARTINEZ;-34,48724;-58,49629;SAN ISIDRO;GBA Norte
Moda;Indumentaria;Roxana Salerno;2520;San Isidro;7051;J.S. Fernando;91;SAN ISIDRO;-34,47279;-58,51643;SAN ISIDRO;GBA Norte
Jugueterías;Jugueterías;ROYA ROYA;116154;RAYA RAYA;126168;AV PROLONG ALMAFUERTE;1262;PARANA;-31,744;-60,5285;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Rusticana - Bar de Picadas;13877;Rusticana - Caballito;46150;Av.Juan bautista Alberdi;1099;CABALLITO;-34,62303;-58,44579;CABA OESTE;CABA
Gastronomía;Restaurantes;Rusticana - Bar de Picadas;13877;Rusticana - Flores;46151;Av Rivadavia;7500;FLORES;-34,63112;-58,47339;CABA OESTE;CABA
Gastronomía;Restaurantes;Rusticana - Bar de Picadas;13877;Rusticana - Villa Crespo;46145;Av Corrientes;5602;VILLA CRESPO;-34,59639;-58,44481;CABA OESTE;CABA
Gastronomía;Restaurantes;Rusticana - Bar de Picadas;13877;Rusticana - Mataderos;46138;Emilio Castro;7505;MATADEROS;-34,5964;-58,44262;CABA OESTE;CABA
Heladerías;Heladerías;Río Helados;3805;Río Helados;20708;Alberto J Paz;1065 L 9;ROSARIO;-32,91892;-60,77868;INTERIOR;INTERIOR
Heladerías;Heladerías;Río Helados;3805;Rosario;9521;Mendoza;3699;ROSARIO;-32,94514;-60,67514;INTERIOR;INTERIOR
Heladerías;Heladerías;Río Helados;3805;Rosario;9520;Pueyrredon;1693;ROSARIO;-32,95367;-60,66015;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Sabor a Tango;692;Balvanera;2740;Pte. Perón;2535;BALVANERA;-34,60748;-58,40248;CABA OESTE;CABA
Moda;Calzados;Sacha Bag & Shoes;2773;Villa Ballester;7495;Alvear;2799;VILLA BALLESTER;-34,55973;-58,54298;SAN MARTIN / 3 DE FEBRERO;GBA Oeste
Moda;Calzados;Sacha Bag & Shoes;2773;Munro;7493;Velez Sarsfield;4439;MUNRO;-34,52922;-58,52164;VICENTE LOPEZ;GBA Norte
Entretenimiento;Parques y Juegos;Sacoa;104;Avellaneda;386;Autop. Bs. As.- La Plata km 6,50;;AVELLANEDA;-34,61095;-58,43037;LANUS / AVELLANEDA;GBA Sur
Entretenimiento;Parques y Juegos;Sacoa;104;Corrientes (Paseo La Anónima);15896;Primeros Concejales 256;;GOYA;-29,12968;-59,2609;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Pilar;388;Ruta Panamericana Ramal Pilar km 50;;PILAR;-34,70139;-58,43819;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Entretenimiento;Parques y Juegos;Sacoa;104;Necochea;370;Av. 75 y 58;;NECOCHEA;-38,56295;-58,74421;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Florencio Varela (Supermercado Carrefour );15895;Av. San Martin 554;;FLORENCIO VARELA;-34,75928;-58,29831;QUILMES / FCIO VARELA / BERAZATEGUI;GBA Sur
Entretenimiento;Parques y Juegos;Sacoa;104;Paseo Alcorta Shopping,;390;Salguero;3172;PALERMO;-34,57561;-58,40403;CABA NORTE;CABA
Entretenimiento;Parques y Juegos;Sacoa;104;Comodoro Rivadavia;380;San Martín esq.Güemes;;COMODORO RIVADAVIA;-45,86129;-67,47535;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Miramar;15897;9 de Julio;936;MIRAMAR;-38,24678;-57,80197;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Mar del Plata;15894;Colón;2219;MAR DEL PLATA;-38,0054;-57,54625;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Necochea;15892;Calle 83;244;NECOCHEA;-38,58202;-58,72971;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Shopping Alto Rosario;384;Junin;385;ROSARIO;-32,92649;-60,66904;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Villa Gesell;375;Av 3 entre 104 y 105;;VILLA GESELL;-37,2564;-56,96878;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Monte Hermoso;382;Dufour y Valle Encantado;;MONTE HERMOSO;-38,91667;-61,55;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Salta;15893;Alvarado;777;SALTA;-24,79095;-65,41223;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Trelew;372;Av. Colombia y Belgrano;;TRELEW;-43,2476;-65,31076;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Mar del Plata - Punta Mogotes;15891;Puan;1769;MAR DEL PLATA;0;0;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Mar del Plata;389;Av. Colón y Las Heras;;MAR DEL PLATA;-38,00807;-57,54108;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Mar del Plata;376;Alem;3669;MAR DEL PLATA;-38,02723;-57,53557;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Salta;377;Alberdi;110;SALTA;-24,79119;-65,41119;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Córdoba;379;Av. Colon;144;CORDOBA;-31,41297;-64,1852;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Bahia Blanca;378;Sarmiento;2153;BAHIA BLANCA;-38,69869;-62,24417;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Canning;15898;Av. Castex 1277;;CANNING;-34,88449;-58,51272;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Entretenimiento;Parques y Juegos;Sacoa;104;Mar del Plata;374;San Martín;2332;MAR DEL PLATA;-37,99796;-57,5499;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Neuquén;387;Antártida Argentina;1111;NEUQUEN;-38,9476;-68,07468;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;San Salvador de Jujuy;373;Belgrano;5636;SAN SALVADOR DE JUJUY;-24,18525;-65,30063;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Olavarría;371;Rivadavia;4600;OLAVARRIA;-36,89209;-60,31494;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Alto Avellaneda Shopping;385;Av Güemes;897;AVELLANEDA;-34,67827;-58,36799;LANUS / AVELLANEDA;GBA Sur
Entretenimiento;Parques y Juegos;Sacoa;104;Village Rosario;391;Eva Perón;5856;ROSARIO;-32,93304;-60,71294;INTERIOR;INTERIOR
Entretenimiento;Parques y Juegos;Sacoa;104;Mendoza;381;Valle de las Leñas, Hotel Piscis;;MALARGUE;-35,47213;-69,58087;INTERIOR;INTERIOR
Gastronomía;Delivery;Saiaman Sushi;12695;Saiaman - Delivery;22719;delivery;delivery;SAN ISIDRO;-34,47219;-58,52862;SAN ISIDRO;GBA Norte
Moda;Indumentaria;SAIL;115986;Sail;126048;ALBERDI;87;NEUQUEN;-38,95313;-68,06013;INTERIOR;INTERIOR
Gastronomía;Delivery;Sakura Sushi Delivery;1174;Sakura;3602;Gorriti;4116;PALERMO;-34,59524;-58,42311;CABA NORTE;CABA
Gastronomía;Restaurantes;Sakura Sushi Restó;1506;Palermo;4382;Gorriti;4116;PALERMO;-34,59524;-58,42311;CABA NORTE;CABA
Viajes y Turismo;Hoteles;Salinas del Almirón Resort Termal;112093;Salinas del Almirón Resort Termal - Colón;122106;Ruta 90;Km 182;COLON;-32,35878;-57,27205;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Salta la Llama;30170;Salta la llama - Palermo;42888;GURRUCHAGA;1450;PALERMO;-34,59033;-58,43295;CABA NORTE;CABA
Gastronomía;Restaurantes;Salvador;3664;Palermo;9235;El Salvador;4804;PALERMO;-34,58867;-58,42823;CABA NORTE;CABA
Gastronomía;Restaurantes;Samurai Sushi y Comida japonesa;1331;San Telmo;7523;Balcarce;423;SAN TELMO;-34,61267;-58,37062;CABA SUR;CABA
Gastronomía;Restaurantes;Samurai Sushi y Comida japonesa;1331;Ramos Mejía;3980;Avellaneda;289;RAMOS MEJIA;-34,64399;-58,56823;MATANZA;GBA Oeste
Gastronomía;Restaurantes;Samurai Sushi y Comida japonesa;1331;Liniers;6497;Av. Rivadavia;11090;LINIERS;-34,63898;-58,52085;CABA OESTE;CABA
Gastronomía;Restaurantes;Samurai Sushi y Comida japonesa;1331;Olivos;4024;Corrientes;584;OLIVOS;-34,50891;-58,48029;VICENTE LOPEZ;GBA Norte
Viajes y Turismo;Hoteles;San Ceferino Hotel & Spa;112090;San Ceferino Hotel & Spa - Open Door;122109;Ruta 6;km 169,5;LUJAN;-34,43989;-59,04991;INTERIOR;INTERIOR
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Lanus Este;5707;Av. Eva Perón;1653;LANUS;-34,64231;-58,45945;LANUS / AVELLANEDA;GBA Sur
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Lanus Oeste;5706;Av. Hipólito Yrigoyen;4610;LANUS;-34,70836;-58,39183;LANUS / AVELLANEDA;GBA Sur
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Avellaneda;5704;Av. Mitre;1201;AVELLANEDA;-34,66494;-58,3605;LANUS / AVELLANEDA;GBA Sur
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Lomas de Zamora;5708;Boedo;355;LOMAS DE ZAMORA;-34,7593;-58,4016;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Temperley;5709;Av. Alte Brown;3501;TEMPERLEY;-34,77723;-58,39157;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Gastronomía;Compras Gastronómicas;Sandwicherías Bombay;1988;Valentín Alsina;5705;Av. Rivadavia;1033;VALENTIN ALSINA;-34,67987;-58,40461;LANUS / AVELLANEDA;GBA Sur
Gastronomía;Restaurantes;Santo & Seña;116864;Santo & Seña;128181;HUMBOLDT;1729;PALERMO;-34,58467;-58,43503;CABA NORTE;CABA
Gastronomía;Restaurantes;Santorino;116741;Santorino PALERMO II;126847;GRAL GUEMES;4223;PALERMO;-34,58415;-58,41995;CABA NORTE;CABA
Gastronomía;Restaurantes;Santorino;116741;Santorino LURO;126849;AV GDOR E CASTRO;5300;VILLA LURO;-34,64396;-58,49796;CABA OESTE;CABA
Gastronomía;Restaurantes;Santorino;116741;Santorino CABALLITO;126848;AV DR P GOYENA;1745;CABALLITO;-34,62854;-58,45324;CABA OESTE;CABA
Gastronomía;Restaurantes;Santorino;116741;Santorino PALERMO I;126846;JOSE I GORRITI;5675;PALERMO;-34,58431;-58,43786;CABA NORTE;CABA
Moda;Indumentaria;Sarawak;5460;Capital Federal;13257;Maure;1679;BELGRANO;-34,56651;-58,43581;CABA NORTE;CABA
Hogar;Pinturerías;Sarno Pinturerías;4193;San Isidro;10596;Centenario;702;SAN ISIDRO;-34,46869;-58,51782;SAN ISIDRO;GBA Norte
Hogar;Pinturerías;Sarno Pinturerías;4193;Martinez;10821;Hipolito Yrigoyen;1548;MARTINEZ;-34,49812;-58,51876;SAN ISIDRO;GBA Norte
Compras;Regalos;SATORI STORE;113606;SATORE STORE 1;123853;VENEZUELA;61;PARANA;-31,73453;-60,53208;INTERIOR;INTERIOR
Compras;Regalos;SATORI STORE;113606;SATORE STORE 2;123854;GRAL SAN MARTIN;;PARANA;-31,72154;-60,52565;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Satoyi Sushi;6041;Caballito;14578;Pedro Goyena;199;CABALLITO;-34,62545;-58,43007;CABA OESTE;CABA
Heladerías;Heladerías;Saverio Helados;10695;Saverio Helados - BELGRANO;20703;Av Cabildo;1501;BELGRANO;-34,56691;-58,45078;CABA NORTE;CABA
Heladerías;Heladerías;Saverio Helados;10695;Saverio Helados - CABALLITO;20704;Av Jose Maria Moreno;201;CABALLITO;-34,62041;-58,4355;CABA OESTE;CABA
Heladerías;Heladerías;Saverio Helados;10695;Saverio Helados - SAN CRISTOBAL;20702;Av San Juan;2816;SAN CRISTOBAL;-34,62399;-58,40392;CABA SUR;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Martinez;20177;Parana;3745;MARTINEZ;-34,51725;-58,53872;SAN ISIDRO;GBA Norte
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian PALERMO;20168;Av. Libertador;4401;PALERMO;-34,56745;-58,43017;CABA NORTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Retiro;20163;Florida;753;RETIRO;-34,59921;-58,37542;CABA SUR;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian BARILOCHE 03;20148;Mitre 1° nivel;219;SAN CARLOS DE BARILOCHE;-41,13387;-71,3067;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Lomas de Zamora;20176;España;175;LOMAS DE ZAMORA;-34,76286;-58,40002;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Chubut;20161;Av. Hipolito Yrigoyen y Ruta provincial n°7;0;TRELEW;-43,26251;-65,2719;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Lacar 01;20156;Av. San Martin;970;SAN MARTIN DE LOS ANDES;-34,43658;-58,80582;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Yerba Buena;20159;Av. Fermin Cariola;42;YERBA BUENA;-26,82247;-65,2662;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Rosario 02;20166;Nansen;323;ROSARIO;-32,90924;-60,68336;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian BARILOCHE 02;20147;Mitre;219;SAN CARLOS DE BARILOCHE;-41,13387;-71,3067;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Mendoza;20149;Paseo Sarmiento;250/256;MENDOZA;-32,89013;-68,84261;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Neuquen 02;20153;Ministro Joaquin González 1° Nivel;40;NEUQUEN;-38,95188;-68,05816;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Colegiales;20158;Arce;940;COLEGIALES;-34,56728;-58,4371;CABA NORTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Devoto;20160;Jose Pedro Varela;343;VILLA DEVOTO;-34,60043;-58,50069;CABA OESTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Ezeiza;20175;Av. Castex y Formosa;0;CANNING;-34,85807;-58,50886;LOMAS / ALMTE. BROW / ESTEBAN ECHEVERRIA / EZEIZA;GBA Sur
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Almagro 02;20151;Bartolome Mitre;1978;ALMAGRO;-34,60814;-58,3946;CABA OESTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Saavedra;20165;Vedia;3626;SAAVEDRA;-34,54574;-58,48834;CABA NORTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Almagro 01;20150;Bartolome Mitre;1978;ALMAGRO;-34,60814;-58,3946;CABA OESTE;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Salta;20174;20 de Febrero;1437;SALTA;-24,77117;-65,41192;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Neuquen 01;20152;Ministro Joaquin González;40;NEUQUEN;-38,95188;-68,05816;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Moron;20173;Av. Juan Manuel de Rosas;658;MORON;-34,63488;-58,62844;MORON / ITUZAINGO / HURLINGHAM / MERLO;GBA Oeste
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian BARILOCHE 01;20146;Club Andino;0;SAN CARLOS DE BARILOCHE;-41,13536;-71,31029;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Vicente Lopez;20170;Cazadores de Coquimbo;2841;VICENTE LOPEZ;-34,52303;-58,51686;VICENTE LOPEZ;GBA Norte
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Neuquen 03;20154;Juan Julian Lastra;2400;NEUQUEN;-38,9595;-68,09254;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Lacar 02;20157;Avenida San Martín 1° piso;970;SAN MARTIN DE LOS ANDES;-34,43658;-58,80582;INTERIOR;INTERIOR
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Pilar 01;20155;Acceso norte;Km. 44;DEL VISO;-34,43658;-58,80582;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian San Isidro;20171;Hipolito Yrigoyen;1802;MARTINEZ;-34,49934;-58,52165;SAN ISIDRO;GBA Norte
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Pilar;20162;Las Magnolias;754;PILAR;-34,44736;-58,86996;PILAR / ESCOBAR / ZARATE / CAMPANA;GBA Norte
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Tortuguitas 02;20172;Panamericana;Km. 36,5;TORTUGUITAS;-34,4533;-58,72943;SAN MIGUEL - JOSE C PAZ - MALVINAS;GBA Oeste
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Corrientes;20164;Av. Corrientes;3247;RETIRO;-34,60404;-58,41096;CABA SUR;CABA
Moda;Indumentaria Deportiva;Scandinavian;10078;Scandinavian Rosario;20178;Junin;385;ROSARIO;-32,92658;-60,66899;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Scarlett;1106;Punta del este;3528;Rambla Artigas Entre 28 y 29;;PUNTA DEL ESTE;-34,96209;-54,94606;URUGUAY;MERCOSUR
Gastronomía;Restaurantes;Scotia;3898;Mar del Plata;15081;Hipolito Yrigoyen;2664;MAR DEL PLATA;-38,00564;-57,55607;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Scotia;3898;Mar del Plata;9693;Hipolito Yrigoyen;2676;MAR DEL PLATA;-38,00572;-57,55616;INTERIOR;INTERIOR
Moda;Indumentaria;Seijo;6406;Mar del Plata;15705;San Martin;2640;MAR DEL PLATA;-37,97866;-57,5882;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Sempre;1849;Recoleta;5237;Av. Córdoba;1500;RECOLETA;-34,59938;-58,38815;CABA SUR;CABA
Gastronomía;Delivery;Sendai Sushi;36228;Sendai Sushi - Belgrano;46240;Mendoza;2617;BELGRANO;-34,61127;-58,63631;CABA NORTE;CABA
Viajes y Turismo;Hoteles;Senderos del Tao;116229;Senderos del Tao;126264;Vuelta de obligado;Calle pública s/n;NONO;-31,86136;-64,97573;INTERIOR;INTERIOR
Gastronomía;Restaurantes;Set Point;5956;Tigre;14408;Ruta 27;5200 - Marinas Golf;TIGRE;-34,42509;-58,57966;TIGRE / SAN FERNANDO;GBA Norte
Gastronomía;Bares y Cafés;Señor Arenero;4956;Rosario;12010;Av. Eduardo Carrasco;2592;ROSARIO;-32,8888;-60,68682;INTERIOR;INTERIOR
Gastronomía;Delivery;Señora Empanada;6119;San Cristobal;14762;Av. Entre Rios;1109;SAN CRISTOBAL;-34,62167;-58,39157;CABA SUR;CABA
Cuidado Personal;Centros de Estética;SHIVA SPA;116392;SHIVA SPA;126401;RUTA 22;KM 1230;NEUQUEN;-38,95953;-68,04408;INTERIOR;INTERIOR
